track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics
0ZiO07cHvb675UDaKB1iix,Aimer,Sun Dance,コイワズライ,61,235160,False,0.675,0.5,10,-5.825,1,0.0258,0.3,0.0,0.312,0.773,93.917,4,j-rock,1,6,1,3.919333333333333,"[Verse 1]
Nakimushi wo waratte
Tsuyogari wa kizuite
Wagamama wo yurushite
Kimagure ni tsukiatte
Soba ni itaku tte
Samui no wa nigate
Kajikanda te to te
Tsunaide misete

[Verse 2]
Nee kurushisa wo wakatte
Zutto tsuzuku itoshisa wo wakatte
Sonna kokoro wa itsudatte
Sotto tameiki kobosu
Dakara tsutaetai koto tte
Itsumo tsutaerarenakutte
Bukiyou ni waratte gomakasun da yo

[Chorus]
Arifureta kaiwa ya shigusa wo
Sukoshi mo wasuretaku wa nai yo
Yurari kirari shirayuki no you ni
Tokete shimawanai you ni

[Verse 3]
Usotsuki wa kirai de
Aimai wo erande
Aitai wo kakushite
Egao wo inotteru
Nee tsutaetai koto tte
Itsumo tsutaetakunakutte
Surechigatte bakari de
Minogasun da yo

[Chorus]
Irozuita gaitou no akari ga
Sukoshi mo yasashiku nanka nai kara
Sora ni kirari mabataku you ni
Namida wa odotteita

[Bridge]
Kanashiku nattemo samishiku nattemo
Nakitaku nattemo iin da yo
Kanashii toki koso samishii toki koso
Daiji na koto ga arun da yo
Kanashiku nattemo nakitaku nattemo
Koishiku nattemo iin da yo
Ashita ni nattemo otona ni nattemo
Itsu made tattemo

[Chorus 3]
Irozuita gaitou no akari ga
Sukoshi mo yasashiku nanka nai kedo
Sora ni kirari mabataiteiru
Hoshi furu yoru ni negai wo

[Chorus 4]
Arifureta kaiwa ya shigusa wo
Sukoshi mo wasuretaku wa nai yo
Yurari fuwari shirayuki no you ni
Koi ga kieta to shitemo

[Post-Chorus]
Samishiku nattemo setsunaku nattemo
Koishiku nattemo iin da yo
Samishii koi koso setsunai koi koso
Daiji na mono ni narun da yo

[Outro]
Kanashiku nattemo samishiku nattemo
Nakitaku nattemo iin da yo
Kanashii toki koso samishii toki koso"
197CWknsQggubzqaiuTt9o,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,46,309173,False,0.457,0.542,2,-13.463,0,0.0411,0.76,0.0,0.43,0.691,81.408,4,j-rock,0,22,1,5.1528833333333335,"[1. Bölüm]
Mevsimlerden ilkbaharken
Gönüllere aşk dolarken
Sevenler hep eş ararken
Neden benden kaçıverdin?
Sevenler hep eş ararken
Neden benden kaçıverdin?

[Nakarat]
Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

[2. Bölüm]
Hani beni seviyordun?
Yalnız benle gülüyordun?
Yokluğumda özlüyordun?
Neden benden bıkıverdin?
Yokluğumda özlüyordun?
Neden benden bıkıverdin?

[Nakarat]
Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

[3. Bölüm]
Leylaklarla açıyordun
Mutluluklar saçıyordun
Seni sevdim biliyordun
Neden bana küsüverdin?
Seni sevdim biliyordun
Neden bana küsüverdin?

[Nakarat]
Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

[4. Bölüm]
İsmini hep anar oldum
İçtiğime acı koydun
Gidişinle harap oldum
Neden benden kaçıverdin?
Gidişinle harap oldum
Neden benden kaçıverdin?

[Nakarat]
Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara

Seni sordum yıldızlara
Seni sordum yalnızlara
Seni sordum kuşlara
Uçan kuşlara
Uçan kuşlara
Uçan kuşlara"
1kMlcLyljkrShV0LSdSGBz,Official HIGE DANdism,Traveler,Yesterday,53,299164,False,0.541,0.8,6,-3.687,1,0.0382,0.0442,0.0,0.398,0.56,129.939,4,j-rock,0,9,1,4.986066666666667,
6hpPAOftKbe1YghyTtJuCq,Extreme,Extreme,Play With Me,59,211440,False,0.495,0.868,6,-8.89,1,0.0548,0.00586,0.00139,0.111,0.273,101.346,4,hard-rock,1,12,1,3.524,"[Intro]
Yeah, I feel like...
I feel like MJ, I feel like Michael Jackson reincarnated right now in this bitch, man
Love me like I'm dead

[Chorus]
Why would you play with me?
Why would you lay with me? (Why?)
But you ain't stay with me
Not how it 'posed to be (Why?)
My heart is broken, peace
You're such a joke to me
You're such a ho to me (Fuck)
Not how it 'posed to be
Why would you play with me? (Why?)
Why would you lay with me?
But you ain't stay with me
Not how it 'posed to be
My heart is broken, peace (Broke)
You're such a joke to me
You're such a ho to me (Ho)
Not how it 'posed to be

[Verse]
Not how it 'posed to went, think about the time we spent
You're such a selfish bitch (Bitch), I swear I hate that shit
You make me hate living and I can't take this shit
I gotta face this shit, you want a break from me (Fuck)
Uh, if the love was real (Mm), how could it fade away? (How?)
I gave you my heart, it's all that you did to me (You did to me)
I thought you was real, the whole time you envy me (You envy me)
I gave you my heart, my soul (Uh)
I'm talkin' 'bout literally (Literally)
Was thinkin' 'bout trip, uh, flyin' to Italy (To Italy)
Yo' ass run game, you was two steps ahead of me (Ahead of me)
Uh, come hop in my coupe, a stolo and it got leather seats (Leather seats)
I'm in the city for real, it ain't that hard to get up with me

[Chorus]
Why would you play with me? (Why?)
Why would you lay with me?
But you ain't stay with me (Fuck)
Not how it 'posed to be
My heart is broken, peace (Broke)
You're such a joke to me
You're such a ho to me (Ho)
Not how it 'posed to be
Why would you play with me? (Why?)
Why would you lay with me?
But you ain't stay with me (Bitch)
Not how it 'posed to be
My heart is broken, peace (Broke)
You're such a joke to me
You're such a ho to me (Ho)
Not how it 'posed to be

[Bridge]
Why won't you lay with me? Why do you play for keeps?
You took my heart from me and you ran far from me
Now your ass R.I.P., I made you rest in peace
Went on a killing spree, shoulda never played with me

[Outro]
Why would you lay with me?
Why would you play with me?
But you ain't stay with me
Now how it 'posed to be
You're such a joke to me, haha
You're such a ho to me
Now how it 'posed to be"
4TQcARE7Fd58akNhr3N7AE,MISSIO,Loner,Twisted,66,222706,False,0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,3,alt-rock,1,7,1,3.711766666666666,"[Verse 1: Skylar Grey]
You sit there stone-faced, as if I'm not here
Can't you see that I've been crying?
I didn't know you'd be insane
Dreams can be so deceiving
You're an itch I can't reach, a wound that won't heal
The smell of skin that's burning
I didn't know you'd be insane
But it's true, and just say all I am to you is a

[Pre-Chorus: Eminem]
Pain in my neck, thorn in my side
Stain on my blade, blood on my knife
Been dreaming of her, all of my life
But she won't come true, she's just my nightmare I woke up to

[Chorus: Skylar Grey & Eminem (Yelawolf)]
She's twisted, he's a rebel, she's sick, he's hard to handle
But worst of all is she just don't care
She's twisted like a rope that is wrapped around her throat
But the worst part of all is she really don't give a—
She (Don't give a shit)

[Verse 2: Skylar Grey, 
Eminem
 & 
Harmonizing
]
Sometimes I wish that you would just die
'Cause I'm too afraid of leaving
I didn't know you'd be insane
Dreams can be so deceiving
How did it come to this?
Why do I fantasize to kill you when you're sleeping?
I didn't know you feel the same
When I say you're no good, all you are to me is a

[Pre-Chorus: Eminem]
Pain in my neck, thorn in my side
Stain on my blade, blood on my knife
Been dreaming of her, all of my life
But she won't come true, she's just my nightmare I woke up to

[Chorus: Skylar Grey & Eminem]
She's twisted, he's a rebel, she's sick, he's hard to handle
But worst of all is she just don't care
She's twisted like a rope that is wrapped around her throat
But the worst part of all is she really don't give a—

[Verse 3: Yelawolf]
Love ain't no fairytale, love is a buried nail
Inside of this heart of stone, so you wanna get married? Well
Romeo, Romeo—smokin' blow with Antonio
In a back-alley, takin' shots of whiskey and only gold
Juliet's at the nudie bar, doin' God only knows
Neither one of 'em came to see the dog and the pony show
But a bitch is a bitch, and a horse is a horse, ain't it?
Sorry, I can't afford to get your daddy's old Porsche painted
Sorry, Juliet that you embedded the sayin'
If a dollar makes you holler, well then I'm gettin' the short change of it
Uh, feel like I've been asleep and alone
And lovin' this angel, entangled between a dream and a coma
Walkin' the edge of this cliff, like a sheep to it's owner
Then woke up to this fuckin' bitch with an evil persona
Now if you say that you hate somebody and you livin' with them
Then they pack up and leave then you bitch about how you miss 'em
You gotta see the pattern of the blood all over the steerin' wheel
Love is a cannibal ridin' a carnival carousel
Round and round we roll
Where it stops, baby, nobody knows
Some people go crazy and they lose control
Some people jump off, some people won't let go
Some people say love, some people say why
Some people don't love, they just wanna free ride
The rain won't stop, it'll never dry
If she's in the house of pain then love is standin' outside, 'cause

[Chorus: Skylar Grey & Eminem (Yelawolf)]
She's twisted, he's a rebel, she's sick, he's hard to handle
But worst of all is she just don't care
She's twisted like a rope that is wrapped around her throat
But the worst part of all is she really don't give a—
She (Don't give a shit)

[Outro: Skylar Grey & Eminem]
But maybe I'm the twisted one
That screwed this up
So, I guess, this means goodbye...
For now
*Laughter*"
6U0KYAZFsPxLxc0x0bt7zl,Marilyn Manson,Halloween Party 2022,You And Me And The Devil Makes 3,0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4,alt-rock,0,32,1,4.404433333333333,"[Verse 1]
I'm just like rolling a stone up a hill in Hades
If you want to lie with me, you're gonna be a liar
Hell-flavored, I've got mood poisoning
It must be something that I hate
I'm just a prison of property
Buckets full of better misery
There's not a word for what I wanna do to you
There's not a word for what I wanna do to you
There's not a word for what I wanna do to you
There's not a word for what I wanna do to you

[Chorus]
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me

[Verse 2]
Murdercute happyrape
Murdercute happy, happy, happyrape, killer
Murdercute happyrape
Murdercute happy, happy, happyrape, killer
Watch out, your face, sperm as cold as ice
Bouquet of knives, killer
Watch out, your face, sperm as cold as ice
Bouquet of knives, killer

[Chorus]
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me

[Bridge]
One, two, three
One, two, three
One, two, three
One, two, three
If you get in bed, someone will fall in love
You and me and the Devil makes three

[Chorus]
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me
(Pants can always come off, pants can always come off)
You and me and the Devil makes three, you and me
You and me and the Devil makes three, you and me

[Outro]
If you get in bed, someone will fall in love
You and me and the Devil makes three"
2U4MHuPfEpodUXGECdrR9N,PXNDX,Poetics,Agradable Locura Temporal,42,219200,False,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,punk-rock,0,25,1,3.653333333333333,"[Letra de ""Agradable Locura Temporal""]

[Verso 1]
Eres densa, estás de muy mal humor, uoh oh
Haces cosas que no entiendo, oh uoh-oh, tienes que calmarte
Tienes que dejar, uoh ouh, de gritar cada momento, oh uoh-oh
De patear las cosas que no merecen ser pateadas

[Pre-oro]
Tu locura temporal tiene que rememorar, uoh oh
Que tu mala energía se use a nuestro favor

[Coro]
No destruyas ese ardor, está mal pensado, oh uoh-oh
Mírame a los ojos y date cuenta que soy yo
Y date cuenta que soy yo

[Verso 2]
Eres tensa, estás de muy mal humor, uoh ouh
Dices cosas sin sentido, oh uoh-oh, tienes que bajarle
Tienes que dejar, uoh ouh, de decir que esto terminó, uoh ouh
Para de insultarme, que ya no aguanto una ofensa más

[Pre-oro]
Tu locura temporal tiene que rememorar, uoh oh
Que tu mala energía se use a nuestro favor

[Coro]
No destruyas ese ardor, está mal pensado, oh uoh-oh
Mírame a los ojos y date cuenta que soy yo
Y date cuenta que soy yo

[Outro]
La adicción emocional
Sube presión arterial
Sé que todo es eventual
No lo tomo personal

La adicción emocional
Sube presión arterial
Sé que todo es eventual
Anestesia general"
0V8SWgdKA0BWydzwQflZAY,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Sweet Tuesday Morning - Remastered 2010,52,150786,False,0.509,0.396,2,-13.505,0,0.0296,0.738,7.9e-05,0.121,0.486,78.046,4,psych-rock,0,39,1,2.5131,"Sweet Tuesday morning came on your smile
All of my fears, they have left me
Sweet Tuesday morning came on your smile
Love is the answer you gave me
I've been to places all around, astound me
I've seen the breaking of the souvenir
In a brightness I can feel, surround me
It's the first time I felt it for years
Sweet Tuesday morning came on your smile
Love is the answer you gave me
I've been to places all around, astound me
I've seen the breaking of the souvenir
In a brightness I can feel, surround me
It's the first time I felt it for years"
0SDWa22lSLNpGnr5bF3f2z,The Minds Of 99,Infinity Action,Brev Fra En Forræder,37,243306,False,0.513,0.91,9,-4.411,0,0.0429,0.000104,0.0591,0.125,0.264,138.948,4,punk-rock,0,20,1,4.0551,"[Tekst til ""Brev Fra En Forræder""]

[Vers 1]
Hvis du en dag
Ser dig tilbage
Ku' du måske forstå, kære barn
Hvad der gik galt
Da jeg forsvandt
Uden et kærtegn, uden et ord
Du ku' måske forstå, hvad jeg var
Da jeg forlod din mor

[Omkvæd]
Brev fra (Ah)
En forræder (Ah)
Brev fra (Ah)
En forræder (Ah)

[Vers 2]
Det der er med mig
Endnu en dag
Er der noget af det inde i mig
Vil jeg stikke af
Som om det' et gen
At de ikk' ka' stole på en
Men gæt engang, hvad jeg har fanget
Jeg har ikk' det problеm
Jeg har ikk' det problem

[Omkvæd]
Brеv fra (Ah)
En forræder (Ah)
Brev fra (Ah)
En forræder (Ah)

[Bro]
Brev fra (Ah)
En forræder (Ah)
Ja, det sner i mig (Ah)
Ja, det sner i mig
Og det er alt sammen
Forræder (Ah)

[Outro]
Forræder (Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
Gæt engang, hva' jeg har fanget (Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
(Forræder, forræder, brev fra en forræder)
(Ah)
(Ah)"
3VJbn43VBILVWsy14qQGTW,Glen Glenn,The Glen Glenn Story / Everybody's Movin',Laurie Ann,22,165000,False,0.617,0.697,3,-9.744,1,0.054,0.813,0.531,0.331,0.901,165.557,4,rockabilly,0,10,1,2.75,"[Verse 1]
Last night
As I lay sleepin’
I heard you
Cryin’ in the night
The tears were fallin’ steadily on my shoulders
It’s then I knew that something wasn’t right

[Chorus]
Oh tell me, what am I gonna do
When Laurie Ann is gone?
How am I gonna act?
Can I carry on?
Will I be the victim
Of my sad songs?  When she’s gone
Oh, when she’s gone

[Pre-Chorus]
Will I sigh?
Will I cry?
Will I roll up in a big ol’ ball and die?
Will I try to love again
And find out if I can?
Or will I keep my broken heart and stay a bitter man?

[Chorus]
Oh tell me, what am I gonna do
When Laurie Ann is gone?
How am I gonna act?
Can I carry on?
Or will I be the victim
Of my sad songs  When she’s gone
Oh, when she’s gone

[Verse 2]
This mornin’, I watchеd you rise
That faraway, familiar look was in your eyes
I watchеd you looking out the window
Staring at the rain
It’ll kill me, Lord
But I wish you’d leave
Before you’d go insane

[Chorus]
Oh tell me, what am I gonna do
When Laurie Ann is gone?
How am I gonna act?
Can I carry on?
Or will I be the victim
Of my sad songs  When she’s gone?
Oh, when she’s gone

[Pre-Chorus]
Will I sigh?
Will I cry?
Will I roll up in a big ol’ ball and die?
Will I try to love again?
Or find out if I can?  Or will I keep my broken heart and stay a bitter man?

[Chorus]
Oh tell me, what am I gonna do
When Laurie Ann is gone?
How am I gonna act?
Can I carry on?
Or will I be the victim
Of my sad songs  When she’s gone
Oh, when she’s gone

[Chorus]
Oh tell me, what am I gonna do
When Laurie Ann is gone?
How am I gonna act?
Can I carry on?
Or will I be the victim
Of my sad songs  When she’s gone
Oh, when she’s gone

[Outro]
When she’s gone
Oh Lord, when my lady’s finally gone"
